Season,AccountNumber,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement
2024,39364,2,0,0,0,$46.00 ,1,Limited Data,71,739,High
2024,39365,0,0,0,0,$449.00 ,0,Limited Data,17,,High
2024,39366,0,0,3,0,$13.43 ,1,Limited Data,12,900,High
2024,39367,3,0,0,0,$32.00 ,0,Limited Data,183,914,High
2024,39368,0,0,1,0,$36.00 ,0,Limited Data,69,523,Medium
2024,39369,0,0,0,0,$68.00 ,0,Limited Data,918,937,Medium
2024,39370,6,0,0,0,$78.00 ,1,Limited Data,33,928,Medium
2024,39371,2,0,0,0,$91.00 ,0,Limited Data,295,921,Medium
2024,39372,0,0,2,0,$24.31 ,1,Limited Data,6,316,High
2024,39373,3,0,0,0,$202.00 ,0,Limited Data,77,387,Medium
2024,39374,0,0,0,0,$132.00 ,1,Limited Data,202,935,Medium
2024,39375,4,0,0,0,$90.00 ,1,Limited Data,92,921,Medium
2024,39376,2,0,0,0,$60.00 ,0,Limited Data,431,926,Medium
2024,39377,2,0,0,0,$155.00 ,0,Limited Data,158,,High
2024,39378,4,0,0,0,$70.00 ,0,Limited Data,3,372,Medium
2024,39379,2,0,0,0,$10.00 ,1,Limited Data,6,881,High
2024,39380,4,0,0,0,$35.00 ,1,Limited Data,34,500,Medium
2024,39381,5,0,0,0,$96.00 ,0,Limited Data,10,421,Medium
2024,39382,2,0,0,0,$56.00 ,1,Limited Data,130,987,Low
2024,39383,2,0,0,0,$110.00 ,0,Limited Data,47,496,High
2024,39384,2,0,0,0,$73.00 ,1,Limited Data,34,474,Medium
2024,39385,1,0,0,0,$107.00 ,0,Limited Data,298,958,High
2024,39386,2,0,0,0,$22.00 ,1,Limited Data,169,978,Low
2024,39387,2,0,0,0,$122.00 ,0,Limited Data,159,784,Medium
2024,39388,2,0,0,0,$75.00 ,1,Limited Data,70,931,Low
2024,39389,3,0,0,0,$120.00 ,1,Limited Data,734,968,Low
2024,39390,2,0,0,0,$93.00 ,1,Limited Data,74,867,High
2024,39391,2,0,0,0,$105.00 ,0,Limited Data,444,950,Medium
2024,39392,2,0,0,0,$339.00 ,0,Limited Data,913,944,Medium
2024,39393,2,0,0,0,$21.00 ,1,Limited Data,340,943,Medium
2024,39394,2,0,0,0,$121.00 ,0,Limited Data,21,,High
2024,39395,0,0,6,0,$21.00 ,1,Limited Data,15,253,Medium
2024,39396,3,0,0,0,$92.00 ,0,Limited Data,81,947,High
2024,39397,1,0,0,0,$239.00 ,1,Limited Data,,926,Medium
2024,39398,2,0,0,0,$96.00 ,1,Limited Data,1,882,High
2024,39399,6,0,0,0,$61.67 ,2,Limited Data,5,,Medium
2024,39400,2,0,0,0,$81.00 ,1,Limited Data,20,878,Medium
2024,39401,3,0,0,0,$34.00 ,0,Limited Data,64,877,High
2024,39402,3,0,0,0,$29.00 ,0,Limited Data,1483,940,Medium
2024,39403,5,0,0,0,$44.00 ,0,Limited Data,222,,High
2024,39404,4,0,0,0,$20.00 ,1,Limited Data,22,639,Medium
2024,39405,5,0,0,0,$127.00 ,0,Limited Data,140,453,Low
2024,39406,3,0,0,0,$48.00 ,1,Limited Data,3,457,Medium
2024,39407,2,0,0,0,$53.00 ,0,Limited Data,112,478,High
2024,39408,2,0,0,0,$35.00 ,1,Limited Data,10,918,Medium
2024,39409,1,0,0,0,$74.00 ,1,Limited Data,,,Medium
2024,39410,1,0,0,0,$20.00 ,1,Limited Data,77,957,Medium
2024,39411,6,0,0,0,$86.00 ,0,Limited Data,216,544,Medium
2024,39412,4,0,0,0,$81.00 ,0,Limited Data,10,942,Medium
2024,39413,3,0,0,0,$80.00 ,1,Limited Data,6,913,Low
2024,39414,2,0,0,0,$34.00 ,1,Limited Data,,,Medium
2024,39415,2,0,0,0,$22.50 ,0,Limited Data,6,890,Medium
2024,39416,4,0,0,0,$117.00 ,0,Limited Data,,926,High
2024,39417,6,0,0,0,$10.00 ,1,Limited Data,857,888,Medium
2024,39418,0,3,0,0,$55.00 ,1,Limited Data,181,578,Medium
2024,39419,2,0,0,0,$159.00 ,0,Limited Data,330,958,High
2024,39420,0,4,0,0,$39.00 ,1,Limited Data,176,874,Medium
2024,39421,2,0,0,0,$83.00 ,0,Limited Data,55,371,High
2024,39422,2,0,0,0,$81.00 ,0,Limited Data,33,706,Low
2024,39423,2,0,0,0,$77.00 ,1,Limited Data,,,High
2024,39424,3,0,0,0,$32.00 ,1,Limited Data,40,939,High
2024,39425,2,0,0,0,$43.00 ,0,Limited Data,904,526,Medium
2024,39426,2,0,0,0,$96.00 ,0,Limited Data,49,955,High
2024,39427,2,0,0,0,$73.00 ,0,Limited Data,13,405,Low
2024,39428,6,0,0,0,$116.67 ,1,Limited Data,91,932,Low
2024,39429,2,0,0,0,$123.00 ,1,Limited Data,6,364,High
2024,39430,1,0,0,0,$100.00 ,0,Limited Data,456,,Medium
2024,39431,2,0,0,0,$84.00 ,1,Limited Data,55,282,Low
2024,39432,2,0,0,0,$151.00 ,0,Limited Data,1742,751,Low
2024,39433,3,0,0,0,$55.00 ,1,Limited Data,,,Medium
2024,39434,8,0,0,0,$100.00 ,0,Limited Data,10,,High
2024,39435,2,0,0,0,$217.00 ,0,Limited Data,437,945,Medium
2024,39436,3,0,0,0,$20.00 ,0,Limited Data,180,925,Low
2024,39437,2,0,0,0,$15.50 ,1,Limited Data,30,540,Low
2024,39438,2,0,0,0,$4.00 ,1,Limited Data,66,543,Low
2024,39439,1,0,0,0,$115.00 ,1,Limited Data,2,582,High
2024,39440,7,0,0,0,$76.00 ,0,Limited Data,1,908,High
2024,39441,2,0,0,0,$26.00 ,1,Limited Data,13,968,Medium
2024,39442,0,4,0,0,$66.00 ,0,Limited Data,4,,Low
2024,39443,0,4,0,0,$72.00 ,0,Limited Data,3,,Low
2024,39444,2,0,0,0,$161.00 ,0,Limited Data,71,421,Medium
2024,39445,3,0,0,0,$23.00 ,1,Limited Data,79,937,Low
2024,39446,2,0,0,0,$60.00 ,0,Limited Data,30,200,Low
2024,39447,3,0,0,0,$166.00 ,1,Limited Data,70,945,Low
2024,39448,3,0,0,0,$40.00 ,0,Limited Data,73,911,Medium
2024,39449,2,0,0,0,$52.00 ,1,Limited Data,216,550,High
2024,39450,2,0,0,0,$112.00 ,1,Limited Data,96,936,Medium
2024,39451,2,0,0,0,$118.00 ,1,Limited Data,96,936,Medium
2024,39452,2,0,0,0,$37.00 ,0,Limited Data,26,524,Low
2024,39453,3,0,0,0,$184.00 ,0,Limited Data,345,941,Low
2024,39454,2,0,0,0,$72.00 ,1,Limited Data,10,419,High
2024,39455,2,0,0,0,$230.00 ,0,Limited Data,,,Medium
2024,39456,2,0,0,0,$39.00 ,1,Limited Data,2,518,Medium
2024,39457,3,0,0,0,$149.00 ,0,Limited Data,142,545,Low
2024,39458,3,0,0,0,$124.00 ,0,Limited Data,73,973,Medium
2024,39459,5,0,0,0,$51.00 ,1,Limited Data,713,516,Medium
2024,39460,2,0,0,0,$174.00 ,1,Limited Data,734,614,Medium
2024,39461,4,0,0,0,$107.00 ,1,Limited Data,83,930,High
2024,39462,2,0,0,0,$312.00 ,0,Limited Data,756,926,Low
2024,39463,5,0,0,0,$2.00 ,1,Limited Data,,,Low
2024,39464,2,0,0,0,$39.00 ,0,Limited Data,17,,Medium
2024,39465,4,0,0,0,$55.00 ,1,Limited Data,5,,Low
2024,39466,4,0,0,0,$97.00 ,0,Limited Data,67,200,Medium
2024,39467,2,0,0,0,$0.00 ,1,Limited Data,12,731,Medium
2024,39468,0,0,3,0,$33.00 ,1,Limited Data,3,,Low
2024,39469,4,0,0,0,$194.00 ,1,Limited Data,,,Low
2024,39470,2,0,0,0,$87.00 ,1,Limited Data,331,567,Medium
2024,39471,2,0,0,0,$51.00 ,1,Limited Data,11,479,Medium
2024,39472,2,0,0,0,$69.00 ,1,Limited Data,208,751,Medium
2024,39473,3,0,0,0,$20.00 ,1,Limited Data,73,824,Medium
2024,39474,2,0,0,0,$20.00 ,0,Limited Data,18,492,Low
2024,39475,4,0,0,0,$97.00 ,0,Limited Data,133,543,Medium
2024,39476,2,0,0,0,$20.00 ,1,Limited Data,59,877,Medium
2024,39477,2,0,0,0,$106.00 ,0,Limited Data,235,946,High
2024,39478,4,0,0,0,$305.00 ,0,Limited Data,327,830,Medium
2024,39479,2,0,0,0,$95.00 ,0,Limited Data,73,699,Low
2024,39480,2,0,0,0,$10.00 ,1,Limited Data,,,Medium
2024,39481,3,0,0,0,$163.00 ,0,Limited Data,2,492,Medium
2024,39482,1,0,0,0,$6.00 ,1,Limited Data,,,High
2024,39483,2,0,0,0,$98.00 ,1,Limited Data,9,812,High
2024,39484,2,0,0,0,$179.00 ,1,Limited Data,58,516,High
2024,39485,2,0,0,0,$40.00 ,1,Limited Data,557,512,Medium
2024,39486,2,0,0,0,$20.00 ,1,Limited Data,36,399,Medium
2024,39487,2,0,0,0,$39.00 ,1,Limited Data,27,296,Medium
2024,39488,1,0,0,0,$100.00 ,1,Limited Data,90,,High
2024,39489,4,0,0,0,$71.00 ,1,Limited Data,8,883,High
2024,39490,2,0,0,0,$73.00 ,0,Limited Data,9,956,High
2024,39491,4,0,0,0,$81.00 ,1,Limited Data,12,646,Medium
2024,39492,2,0,0,0,$194.00 ,1,Limited Data,61,686,Medium
2024,39493,2,0,0,0,$13.00 ,1,Limited Data,6,,Medium
2024,39494,2,0,0,0,$148.00 ,1,Limited Data,144,894,Medium
2024,39495,4,0,0,0,$133.00 ,1,Limited Data,,,Medium
2024,39496,2,0,0,0,$12.00 ,1,Limited Data,34,326,High
2024,39497,0,4,0,0,$65.00 ,1,Limited Data,17,476,Medium
2024,39498,0,0,4,0,$68.00 ,1,Limited Data,54,718,High
2024,39499,2,0,0,0,$98.00 ,0,Limited Data,46,,Medium
2024,39500,3,0,0,0,$12.00 ,1,Limited Data,10,551,High
2024,39501,4,0,0,0,$111.00 ,1,Limited Data,854,624,Low
2024,39502,4,0,0,0,$107.00 ,1,Limited Data,4,954,High
2024,39503,2,0,0,0,$85.00 ,0,Limited Data,1070,950,Low
2024,39504,1,0,0,0,$53.00 ,0,Limited Data,64,856,Medium
2024,39505,4,0,0,0,$67.00 ,0,Limited Data,34,,Low
2024,39506,3,0,0,0,$76.67 ,1,Limited Data,1,,Low
2024,39507,1,0,0,0,$93.00 ,1,Limited Data,104,950,High
2024,39508,2,0,0,0,$81.00 ,0,Limited Data,7,582,Medium
2024,39509,2,0,0,0,$59.00 ,1,Limited Data,30,419,Medium
2024,39510,2,0,0,0,$47.00 ,1,Limited Data,75,405,Medium
2024,39511,2,0,0,0,$24.00 ,1,Limited Data,,926,Medium
2024,39512,1,0,0,0,$89.00 ,1,Limited Data,66,950,Low
2024,39513,2,0,0,0,$167.00 ,0,Limited Data,560,919,Medium
2024,39514,3,0,0,0,$147.00 ,1,Limited Data,22,445,Medium
2024,39515,4,0,0,0,$244.00 ,1,Limited Data,85,431,Medium
2024,39516,2,0,0,0,$182.00 ,1,Limited Data,17,537,Low
2024,39517,2,0,0,0,$109.00 ,1,Limited Data,15,804,Medium
2024,39518,2,0,0,0,$196.00 ,0,Limited Data,6,968,Medium
2024,39519,4,0,0,0,$130.00 ,1,Limited Data,22,526,Low
2024,39520,2,0,0,0,$85.00 ,1,Limited Data,674,899,Medium
2024,39521,2,0,0,0,$16.00 ,1,Limited Data,20,918,High
2024,39522,5,0,0,0,$92.00 ,0,Limited Data,42,652,Medium
2024,39523,2,0,0,0,$168.00 ,1,Limited Data,89,,Low
2024,39524,2,0,0,0,$91.00 ,0,Limited Data,18,461,Medium
2024,39525,2,0,0,0,$119.00 ,1,Limited Data,74,594,High
2024,39526,1,0,0,0,$54.00 ,1,Limited Data,,,Medium
2024,39527,2,0,0,0,$57.00 ,0,Limited Data,,,High
2024,39528,2,0,0,0,$104.00 ,1,Limited Data,100,935,High
2024,39529,2,0,0,0,$125.00 ,1,Limited Data,4,829,Medium
2024,39530,2,0,0,0,$42.00 ,1,Limited Data,7,544,Medium
2024,39531,6,0,0,0,$44.00 ,1,Limited Data,,,Medium
2024,39532,2,0,0,0,$38.00 ,1,Limited Data,10,960,High
2024,39533,2,0,0,0,$46.00 ,0,Limited Data,15,665,High
2024,39534,0,0,1,0,$28.21 ,1,Limited Data,95,577,Medium
2024,39535,2,0,0,0,$100.00 ,1,Limited Data,,,Medium
2024,39536,1,0,0,0,$221.00 ,1,Limited Data,678,524,Medium
2024,39537,1,0,0,0,$166.00 ,1,Limited Data,7,431,Low
2024,39538,1,0,0,0,$214.00 ,1,Limited Data,634,915,High
2024,39539,1,0,0,0,$33.00 ,1,Limited Data,734,954,Low
2024,39540,0,4,0,0,$54.00 ,0,Limited Data,,,Low
2024,39541,1,0,0,0,$46.00 ,1,Limited Data,1084,953,High
2024,39542,2,0,0,0,$98.00 ,1,Limited Data,91,,Low
2024,39543,1,0,0,0,$216.00 ,1,Limited Data,913,922,Low
2024,39544,2,0,0,0,$107.00 ,0,Limited Data,81,666,Medium
2024,39545,2,0,0,0,$146.00 ,1,Limited Data,125,914,Medium
2024,39546,2,0,0,0,$10.00 ,1,Limited Data,18,641,Low
2024,39547,2,0,0,0,$116.00 ,1,Limited Data,204,360,Low
2024,39548,0,4,8,0,$21.02 ,0,Limited Data,55,,High
2024,39549,2,0,0,0,$1.00 ,0,Limited Data,1699,797,High
2024,39550,5,0,0,0,$8.00 ,1,Limited Data,294,633,High
2024,39551,2,0,0,0,$8.00 ,1,Limited Data,8,,Low
2024,39552,2,0,0,0,$92.00 ,0,Limited Data,35,582,Medium
2024,39553,2,0,0,0,$78.00 ,0,Limited Data,7,967,Medium
2024,39554,2,0,0,0,$66.00 ,1,Limited Data,61,557,Medium
2024,39555,2,0,0,0,$177.00 ,0,Limited Data,,,Medium
2024,39556,3,0,0,0,$75.00 ,1,Limited Data,300,939,High
2024,39557,2,0,0,0,$95.00 ,1,Limited Data,6,331,Medium
2024,39558,2,0,0,0,$59.00 ,0,Limited Data,9,566,Medium
2024,39559,0,0,1,0,$85.00 ,0,Limited Data,1017,,Medium
2024,39560,3,0,0,0,$74.00 ,0,Limited Data,323,904,High
2024,39561,2,0,0,0,$35.00 ,0,Limited Data,1688,,Medium
2024,39562,2,0,0,0,$172.00 ,1,Limited Data,893,,High
2024,39563,2,0,0,0,$87.00 ,1,Limited Data,45,533,Medium
2024,39564,1,0,0,0,$32.00 ,0,Limited Data,1768,939,Low
2024,39565,1,0,0,0,$458.00 ,0,Limited Data,,905,Medium
2024,39566,4,0,0,0,$50.00 ,0,Limited Data,448,,Medium
2024,39567,4,0,0,0,$49.00 ,0,Limited Data,446,,Medium
2024,39568,6,0,0,0,$20.58 ,2,Limited Data,84,724,High
2024,39569,2,0,0,0,$19.00 ,1,Limited Data,18,564,Medium
2024,39570,2,0,0,0,$12.00 ,0,Limited Data,1,,Medium
2024,39571,3,0,0,0,$58.00 ,0,Limited Data,84,724,High
2024,39572,4,0,0,0,$72.00 ,0,Limited Data,441,,High
2024,39573,4,0,0,0,$9.00 ,1,Limited Data,106,492,High
2024,39574,4,0,0,0,$18.00 ,1,Limited Data,12,877,High
2024,39575,4,0,0,0,$51.00 ,0,Limited Data,449,,High
2024,39576,4,0,0,0,$59.00 ,0,Limited Data,446,,Medium
2024,39577,4,0,0,0,$17.00 ,0,Limited Data,600,605,Low
2024,39578,2,0,0,0,$3.00 ,1,Limited Data,138,873,Medium
2024,39579,4,0,0,0,$101.00 ,0,Limited Data,158,392,High
2024,39580,3,0,0,0,$22.00 ,1,Limited Data,9,779,Low
2024,39581,2,0,0,0,$88.00 ,1,Limited Data,,,Medium
2024,39582,4,0,0,0,$21.00 ,1,Limited Data,5,924,Medium
2024,39583,4,0,0,0,$19.00 ,0,Limited Data,7,521,Low
2024,39584,2,0,0,0,$99.00 ,1,Limited Data,48,504,Medium
2024,39585,1,0,0,0,$97.00 ,1,Limited Data,4,916,High
2024,39586,2,0,0,0,$40.00 ,0,Limited Data,1,,Medium
2024,39587,4,0,0,0,$28.00 ,1,Limited Data,2,506,Low
2024,39588,0,0,2,0,$54.00 ,1,Limited Data,18,441,Low
2024,39589,2,0,0,0,$37.00 ,0,Limited Data,449,,High
2024,39590,3,0,0,0,$214.00 ,1,Limited Data,735,437,Medium
2024,39591,2,0,0,0,$52.00 ,1,Limited Data,3,889,Medium
2024,39592,4,0,0,0,$6.00 ,0,Limited Data,88,,Medium
2024,39593,4,0,0,0,$21.00 ,0,Limited Data,87,,High
2024,39594,4,0,0,0,$30.00 ,0,Limited Data,15,,Medium
2024,39595,0,0,1,0,$47.00 ,1,Limited Data,58,,Medium
2024,39596,2,0,0,0,$80.00 ,0,Limited Data,83,363,Medium
2024,39597,2,0,0,0,$10.00 ,1,Limited Data,17,446,Low
2024,39598,0,4,0,0,$28.00 ,0,Limited Data,4,,Medium
2024,39599,4,0,0,0,$62.00 ,0,Limited Data,1,,Low
2024,39600,1,0,0,0,$69.00 ,1,Limited Data,304,914,Medium
2024,39601,2,0,0,0,$181.00 ,1,Limited Data,1837,967,Medium
2024,39602,2,0,0,0,$144.00 ,1,Limited Data,4,,High
2024,39603,2,0,0,0,$232.00 ,1,Limited Data,75,539,Medium
2024,39604,0,4,0,0,$33.00 ,1,Limited Data,4,457,Medium
2024,39605,2,0,0,0,$89.00 ,1,Limited Data,74,455,Low
2024,39606,2,0,0,0,$76.45 ,1,Limited Data,8,546,Medium
2024,39607,1,0,0,0,$69.00 ,1,Limited Data,183,556,Medium
2024,39608,2,0,0,0,$306.00 ,1,Limited Data,3,951,High
2024,39609,4,0,0,0,$14.00 ,0,Limited Data,46,659,Low
2024,39610,5,0,0,0,$107.64 ,1,Limited Data,855,316,High
2024,39611,2,0,0,0,$114.64 ,1,Limited Data,,,High
2024,39612,0,0,2,0,$61.00 ,1,Limited Data,10,482,Low
2024,39613,0,0,4,0,$16.00 ,0,Limited Data,8,895,Low
2024,39614,2,0,0,0,$117.06 ,1,Limited Data,1,355,Medium
2024,39615,2,0,0,0,$5.08 ,1,Limited Data,,,Low
2024,39616,1,0,0,0,$52.00 ,1,Limited Data,1745,453,Low
2024,39617,2,0,0,0,$62.00 ,1,Limited Data,107,378,Medium
2024,39618,1,0,0,0,$106.00 ,1,Limited Data,2,428,Medium
2024,39619,6,0,0,0,$30.00 ,1,Limited Data,1254,958,High
2024,39620,2,0,0,0,$39.00 ,0,Limited Data,38,410,Medium
2024,39621,2,0,0,0,$63.00 ,1,Limited Data,75,,High
2024,39622,2,0,0,0,$116.00 ,1,Limited Data,,,Low
2024,39623,1,0,0,0,$212.00 ,1,Limited Data,12,,Medium
2024,39624,1,0,0,0,$216.00 ,1,Limited Data,17,934,Medium
2024,39625,1,0,0,0,$289.00 ,1,Limited Data,17,934,Medium
2024,39626,2,0,0,0,$42.32 ,1,Limited Data,,,Medium
2024,39627,2,0,0,0,$35.00 ,1,Limited Data,54,935,Low
2024,39628,2,0,0,0,$7.71 ,1,Limited Data,1,959,Medium
2024,39629,1,0,0,0,$86.00 ,1,Limited Data,43,870,Low
2024,39630,3,0,0,0,$111.87 ,1,Limited Data,,,High
2024,39631,2,0,0,0,$56.00 ,0,Limited Data,79,618,Low
2024,39632,0,2,0,0,$9.50 ,0,Limited Data,97,,Medium
2024,39633,2,0,0,0,$22.90 ,1,Limited Data,,,Low
2024,39634,2,0,0,0,$34.00 ,1,Limited Data,482,,High
2024,39635,4,0,0,0,$33.00 ,1,Limited Data,9,387,Low
2024,39636,2,0,0,0,$45.00 ,1,Limited Data,71,,Low
2024,39637,0,0,2,0,$106.00 ,0,Limited Data,4,549,Medium
2024,39638,1,0,0,0,$58.00 ,1,Limited Data,160,743,High
2024,39639,2,0,0,0,$9.00 ,1,Limited Data,1456,,High
2024,39640,2,0,0,0,$124.00 ,1,Limited Data,7,593,Low
2024,39641,3,0,0,0,$52.00 ,2,Limited Data,15,,Medium
2024,39642,0,0,2,0,$118.00 ,0,Limited Data,91,272,Low
2024,39643,2,0,0,0,$11.00 ,1,Limited Data,95,911,Low
2024,39644,2,0,0,0,$11.00 ,1,Limited Data,454,687,Low
2024,39645,3,0,0,0,$76.00 ,1,Limited Data,,,High
2024,39646,1,0,0,0,$1.00 ,1,Limited Data,71,890,Medium
2024,39647,2,0,0,0,$31.00 ,1,Limited Data,20,737,Low
2024,39648,2,0,0,0,$93.00 ,0,Limited Data,55,,Low
2024,39649,4,0,0,0,$55.00 ,1,Limited Data,11,583,Medium
2024,39650,2,0,0,0,$56.00 ,0,Limited Data,6,,Low
2024,39651,2,0,0,0,$146.00 ,0,Limited Data,87,548,High
2024,39652,2,0,0,0,$211.00 ,1,Limited Data,78,950,High
2024,39653,1,0,0,0,$348.00 ,1,Limited Data,43,957,High
2024,39654,1,0,0,0,$296.00 ,1,Limited Data,43,957,Medium
2024,39655,1,0,0,0,$114.00 ,1,Limited Data,6,851,Medium
2024,39656,1,0,0,0,$61.00 ,1,Limited Data,42,955,Medium
2024,39657,5,0,0,0,$6.00 ,1,Limited Data,,,Medium
2024,39658,2,0,0,0,$103.00 ,1,Limited Data,1689,949,Medium
2024,39659,2,0,0,0,$23.00 ,1,Limited Data,,,Low
2024,39660,1,0,0,0,$5.00 ,1,Limited Data,4,883,Medium
2024,39661,3,0,0,0,$146.00 ,1,Limited Data,20,941,Medium
2024,39662,3,0,0,0,$41.00 ,1,Limited Data,6,475,Medium
2024,39663,4,0,0,0,$47.00 ,0,Limited Data,354,855,High
2024,39664,1,0,0,0,$150.00 ,1,Limited Data,105,930,Medium
2024,39665,1,0,0,0,$11.00 ,1,Limited Data,95,490,Medium
2024,39666,2,0,0,0,$133.43 ,1,Limited Data,6,457,High
2024,39667,3,0,0,0,$16.00 ,1,Limited Data,106,660,Low
2024,39668,1,0,0,0,$107.00 ,1,Limited Data,106,660,Medium
2024,39669,0,0,3,0,$121.00 ,1,Limited Data,84,,Medium
2024,39670,4,0,0,0,$103.08 ,1,Limited Data,74,692,Medium
2024,39671,2,0,0,0,$299.00 ,1,Limited Data,30,923,High
2024,39672,1,0,0,0,$76.00 ,1,Limited Data,7,639,Medium
2024,39673,0,0,2,0,$116.00 ,1,Limited Data,90,544,Low
2024,39674,4,0,0,0,$179.00 ,1,Limited Data,121,524,Low
2024,39675,3,0,0,0,$80.00 ,1,Limited Data,1,513,High
2024,39676,1,0,0,0,$4.00 ,1,Limited Data,909,951,Low
2024,39677,2,0,0,0,$181.00 ,1,Limited Data,85,431,Medium
2024,39678,2,0,0,0,$201.00 ,1,Limited Data,3,528,High
2024,39679,3,0,0,0,$75.92 ,1,Limited Data,2,418,Low
2024,39680,1,0,0,0,$16.00 ,1,Limited Data,20,790,Low
2024,39681,1,0,0,0,$189.00 ,1,Limited Data,1774,955,Medium
2024,39682,2,0,0,0,$14.00 ,1,Limited Data,1136,845,Low
2024,39683,1,0,0,0,$28.00 ,1,Limited Data,14,,High
2024,39684,2,0,0,0,$87.00 ,1,Limited Data,68,836,Medium
2024,39685,1,0,0,0,$55.00 ,1,Limited Data,81,400,Medium
2024,39686,6,0,0,0,$122.00 ,0,Limited Data,81,326,Low
2024,39687,1,0,0,0,$31.00 ,1,Limited Data,854,508,Medium
2024,39688,3,0,0,0,$27.00 ,1,Limited Data,1068,903,Low
2024,39689,2,0,0,0,$36.00 ,1,Limited Data,98,932,Medium
2024,39690,2,0,0,0,$46.25 ,1,Limited Data,7,,Low
2024,39691,2,0,0,0,$74.00 ,0,Limited Data,4,834,Medium
2024,39692,1,0,0,0,$98.00 ,1,Limited Data,1,730,Low
2024,39693,3,0,0,0,$75.53 ,1,Limited Data,20,935,Medium
2024,39694,2,0,0,0,$29.00 ,1,Limited Data,478,857,High
2024,39695,2,0,0,0,$159.00 ,0,Limited Data,850,969,Medium
2024,39696,2,0,0,0,$75.00 ,1,Limited Data,9,469,Medium
2024,39697,3,0,0,0,$42.00 ,0,Limited Data,1,505,Medium
2024,39698,2,0,0,0,$89.00 ,1,Limited Data,13,261,Low
2024,39699,2,0,0,0,$178.00 ,0,Limited Data,4,623,Medium
2024,39700,2,0,0,0,$147.66 ,0,Limited Data,8,914,Medium
2024,39701,1,0,0,0,$19.00 ,1,Limited Data,3,,Low
2024,39702,2,0,0,0,$26.00 ,1,Limited Data,845,646,Low
2024,39703,2,0,0,0,$12.00 ,0,Limited Data,22,509,Medium
2024,39704,1,0,0,0,$82.06 ,1,Limited Data,7,857,Medium
2024,39705,2,0,0,0,$153.00 ,0,Limited Data,312,800,Low
2024,39706,3,0,0,0,$39.00 ,1,Limited Data,41,667,Medium
2024,39707,0,0,4,0,$6.00 ,1,Limited Data,58,792,Medium
2024,39708,0,0,3,0,$30.00 ,0,Limited Data,91,430,Low
2024,39709,2,0,0,0,$76.00 ,0,Limited Data,74,936,High
2024,39710,4,0,0,0,$30.00 ,0,Limited Data,,,Medium
2024,39711,2,0,0,0,$151.00 ,0,Limited Data,127,609,Medium
2024,39712,0,0,5,0,$77.00 ,1,Limited Data,4,,Medium
2024,39713,2,0,0,0,$66.00 ,1,Limited Data,178,903,High
2024,39714,2,0,0,0,$114.00 ,1,Limited Data,81,499,High
2024,39715,2,0,0,0,$66.00 ,0,Limited Data,35,536,Medium
2024,39716,2,0,0,0,$50.00 ,1,Limited Data,,926,Medium
2024,39717,2,0,0,0,$59.00 ,0,Limited Data,,,Low
2024,39718,0,0,6,0,$59.00 ,0,Limited Data,12,926,High
2024,39719,2,0,0,0,$182.00 ,1,Limited Data,176,883,Medium
2024,39720,2,0,0,0,$98.00 ,0,Limited Data,108,721,Low
2024,39721,2,0,0,0,$28.00 ,0,Limited Data,12,422,Low
2024,39722,2,0,0,0,$41.00 ,0,Limited Data,22,230,Low
2024,39723,1,0,0,0,$74.00 ,1,Limited Data,13,565,Low
2024,39724,2,0,0,0,$104.00 ,1,Limited Data,3,915,High
2024,39725,1,0,0,0,$62.00 ,0,Limited Data,71,958,High
2024,39726,2,0,0,0,$136.00 ,1,Limited Data,5,908,Medium
2024,39727,0,0,2,0,$71.00 ,0,Limited Data,9,469,Low
2024,39728,2,0,0,0,$74.00 ,0,Limited Data,1146,375,Low
2024,39729,4,0,0,0,$118.00 ,1,Limited Data,97,829,High
2024,39730,2,0,0,0,$247.00 ,0,Limited Data,78,517,Medium
2024,39731,2,0,0,0,$97.00 ,0,Limited Data,297,546,Medium
2024,39732,0,0,4,0,$94.50 ,0,Limited Data,61,954,Low
2024,39733,0,0,4,0,$72.50 ,1,Limited Data,58,684,Medium
2024,39734,2,0,0,0,$110.00 ,1,Limited Data,170,905,Medium
2024,39735,2,0,0,0,$2.00 ,1,Limited Data,12,438,Low
2024,39736,4,0,0,0,$90.00 ,0,Limited Data,23,498,Medium
2024,39737,2,0,0,0,$71.00 ,1,Limited Data,18,874,Low
2024,39738,1,0,0,0,$50.00 ,0,Limited Data,55,,Low
2024,39739,4,0,0,0,$117.00 ,1,Limited Data,150,950,Medium
2024,39740,0,0,1,0,$30.00 ,1,Limited Data,58,950,Low
2024,39741,4,0,0,0,$247.00 ,0,Limited Data,78,640,Low
2024,39742,2,0,0,0,$79.00 ,0,Limited Data,127,896,Low
2024,39743,3,0,0,0,$24.00 ,1,Limited Data,245,458,High
2024,39744,2,0,0,0,$41.50 ,0,Limited Data,7,883,High
2024,39745,1,0,0,0,$20.00 ,0,Limited Data,664,618,Medium
2024,39746,6,0,0,0,$7.00 ,0,Limited Data,,,High
2024,39747,0,0,6,0,$70.88 ,1,Limited Data,58,640,Low
2024,39748,0,0,2,0,$66.00 ,0,Limited Data,75,,Low
2024,39749,0,4,0,0,$11.00 ,0,Limited Data,3,,High
